Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed
3 ½ disponible maintenant,$849.00,3501 Chemin de la Cote Ste-Catherine H3T 1Z8 Montréal QC,1,2 1/2,Non,Unknown
JOLIE CONDO,$1100.00,Les Bassins du Havre - Quai 1 1548 Rue Basin #1548 Montréal QC H3C 0L4 Canada,2,3 1/2,Oui,Oui
Plateau Mont-Royal 1 MONTH FREE A LOUER 2 CHAMBRES. TRES BEAU,$2250.00,4485 Avenue de l'hotel de Ville Montreal QC H2W 2H6,2,6 1/2,Non,Unknown
Condo to rent - Montréal downtown,$2850.00,1585 Avenue du Docteur-Penfield Montréal QC H3G 1C6 Canada,1,4 1/2,Non,Non
Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non
Spacious 2 Bedroom + Den Rental in Griffintown,$2495.00,305 de la Montagne Street Montreal QC H3C 0R6,2,5 1/2,Non,Oui
JOLIE CONDO,$1100.00,Les Bassins du Havre - Quai 1 1548 Rue Basin #1548 Montréal QC H3C 0L4 Canada,2,3 1/2,Oui,Oui
Appartement / logement / montréal / 2 1/2 / 565$ tout compris,$565.00,8498 st-andré Montréal H2P 1Y8 QC,1,2 1/2,Non,Unknown
Recherche condo/apt 3 1/2,$900.00, Montreal H4v4v4 QC Canada,1,3 1/2,Oui,Unknown
Grand 5 1/2 murs de briques rénové 6 électros inclus,$1295.00, Montréal H1W 1W6 QC Canada,1,5 1/2,Non,Unknown
Condo moderne 4 ½ - Animaux OK – Ville Marie – Proche métro,$1400.00,1870 Avenue des Érables Montréal QC H2K 0A6 Canada,1,4 1/2,Non,Oui
Hotel style rooms from $400 free wifi free parking,$400.00,Rue Georges Saint-Hubert QC J4T 1V8 Canada,1,1 1/2,Oui,Non
Recherché :URGENT: 3 1/2 Near metro preferred. For Nov 26. or Dec 1 ~850,$Surdemande, montreal H3G 1T4 QC Canada,1,2 1/2,Non,Unknown
Recherché :Wanted - Appartement 2 1/2 ou 3 1/2 tout inclus tout meublé,$900.00, montreal h2z0a3 QC Canada,1,2 1/2,Oui,Unknown
Recherché :Recherche condo/apt 3 1/2,$900.00,H4v2v4 Montreal H4v2v4 QC Canada,1,3 1/2,Oui,Unknown
Bachelor a louer à ville Lasalle,$440.00, ville Lasalle H8R 2V3 QC Canada,1,1 1/2,Oui,Non
Beau 5 1/2 Villeray lumineux grandeTerrasse bien isolé,$1250.00,Rue Marquette Montréal QC H2E 2C8 Canada,1,5 1/2,Non,Non
2 CAC meublées / 2 bedroom furnished,$2500.00,4858 Cote des Neiges Montreal QC H3V 1G8,2,4 1/2,Oui,Unknown
1 bedroom fully furnished/1 chambre tous meubler,$1800.00,4858 Cote des Neiges Montreal QC H3V 1G8,1,2 1/2,Oui,Unknown
Appartement sur 2 étages/2-floor - parfait pour une famille!,$1950.00,4858 Cote des Neiges Montreal QC H3V 1G8,2,4 1/2,Non,Unknown
Studio with a VIEW Côte-des-Neiges,$975.00,4858 Cote des Neiges Montreal QC H3V 1G8,1,2 1/2,Non,Oui
Appartement 3 1/2 Côte-des-Neiges,$1280.00,4858 Cote des Neiges Montreal QC H3V 1G8,1,3 1/2,Non,Oui
Magnifique Appartement Penthouse signé SID LEE,$2350.00,4858 Cote des Neiges Montreal QC H3V 1G8,2,4 1/2,Non,Unknown
Grand 4 ½ à Côte-des-Neiges,$1925.00,4858 Cote des Neiges Montreal QC H3V 1G8,1,4 1/2,Non,Unknown
3 1/2 rue Aird métro Viau p/f chauff. + eau chaude 700$,$700.00,2555 Aird Montreal QC H1V 2W8,1,3 1/2,Non,Non
4½ MÉTRO VIAU P/F CHAUFF + EAU CH INLCUS 860$,$860.00,2555 Aird Montreal QC H1V 2W8,1,4 1/2,Non,Non
3 1/2 NAVARIN À VILLE ST. LAURENT à coté du métro CÔTE- VERTU,$945.00,990 SAINT FRANCOIS XAVIER Saint Laurent QC H4L 5E7,1,3 1/2,Non,Non
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non
Westmount 31/2 3 1/2 one une room chambre STARTING MARCH 2019,$1095.00,4400 sainte catherine ouest Montreal QC H3Z 1R3,1,3 1/2,Non,Non
BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC À PARTIR DU SEPTEMBRE,$845.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,3 1/2,Non,Non
Beau grand 3 1/2 rénové dans Rosemont Petite Patrie disponible,$800.00,Rue Bélanger près Sagard H2g1e5 Montreal QC,1,3 1/2,Non,Non
4½ MÉTRO VIAU P/F CHAUFF + EAU CH INLCUS 860$,$860.00,2555 Aird Montreal QC H1V 2W8,1,4 1/2,Non,Non
Beautiful condo Atwater market fully furnished,$1950.00,H4C2L1 Canada,1,4 1/2,Oui,Unknown
Condo Lowney Centre-Ville à Louer,$1450.00,400 Rue de l'Inspecteur Montréal QC H3C 2K5 Canada,1,3 1/2,Oui,Non
4 1/2 à louer près du métro Monk,$850.00,6622 D'Aragon H4E3B3 Montréal QC,1,4 1/2,Non,Non
4 1/2 apts à louer Métro Langelier,$775.00, Montréal H1N2Y7 QC Canada,1,4 1/2,Non,Non
Échange 3 1/2 dans petite patrie contre plus grand,$616.00,Rue de Normanville Montréal QC H2S 2B6 Canada,1,3 1/2,Non,Oui
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown
Ahuntsic 4 et 1/2 avec 2 chambres fermées wifi,$1150.00,montreal Canada,1,4 1/2,Oui,Non
Appartement 3 1/2 en location à partir du 1er décembre,$650.00,667 7e avenue H8s 2Z9 Lachine QC,1,3 1/2,Non,Non
rénové grand 4 1/2 - Rosemont-Viau and Assomption metro,$1326.00,5199 Sherbrooke East Suite 3361 Montreal QC H1T 3X2,1,4 1/2,Non,Unknown
3 1/2 Plateau Mont Royal (heating hot water included),$1350.00,930 St Joseph Est Montreal QC H2J 1K6,1,3 1/2,Non,Unknown
Renovated 1BR- Monkland Village NDG - 2 months free rent !,$1425.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,3 1/2,Non,Unknown
4 1/2 à louer au sous-sol dans cooperative d'habitation,$585.00, Montreal H1L 3H1 QC Canada,1,4 1/2,Non,Non
4 ½ LACHINE LEASE TRANSFER **URGENT**/CESSATION DE BAIL **URGENT,$900.00,150 15e Avenue Lachine QC H8S 3L9 Canada,1,4 1/2,Non,Oui
DEMI SOUS-SOL RÉNOVÉ METRO JOLIETTE,$625.00,3895 de Rouen Maisonneuve QC H1W 1N2,1,3 1/2,Non,Non
PETIT LOFT TOUT INCLUS BALCON METRO MONT-ROYAL,$675.00,4530 de Brebeuf Plateau Mont-Royal QC H2J 2L3,1,2 1/2,Non,Unknown
Beau grand 3 1/2,$700.00, Montreal H3l2n7 QC Canada,1,3 1/2,Non,Oui
Renovated 2BR- Monkland Village NDG - 2 months free rent !,$1825.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,4 1/2,Non,Unknown
3 1/2 VILLERAY / METRO JARRY,$790.00,8270 Christophe colomb Montreal QC H2P 1X3,1,3 1/2,Non,Unknown
3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non
Wellington 3br Completely Renovated,$1600.00,3914 Rue Wellington Verdun QC H4G 1V3 Canada,1,5 1/2,Oui,Unknown
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non
Secure YOUR Short Term Stay at Campus1 MTL | January 2019,$Surdemande,420 Rue Sherbrooke O Montréal QC H3A 1B4 Canada,1,4 1/2,Oui,Non
Westmount adj Downtown 2 bedrooms 2 bathrooms DECEMBER,$1995.00,4840 Chemin de la Cote Saint Luc Montreal QC H3W 2H1,2,4 1/2,Non,Non
Parfait pour etudiants et jeunes professionnels DISPO MAINTENANT,$995.00,3429 Rue St-Andre Plateau Mont-Royal (Lower Plateau) QC H2L 3V4,1,2 1/2,Oui,Non
3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non
Pres de Gouin beau 4 et demi,$670.00, montréal-nord H1H4T8 QC Canada,1,4 1/2,Non,Non
4 1/2 à louer au 5199 rue Sherbrooke Est - Village Olympique,$1297.00,5199 Sherbrooke Est Rosemont - Petite Patrie QC H1T 3X3,1,4 1/2,Non,Unknown
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L 2P7,1,2 1/2,Non,Unknown
3 1/2 ESt du Pleatue . $680. Txt/Tel 514-562-2801,$680.00,3010 Boulevard Saint-Joseph Est Montréal QC H1Y 2B5 Canada,1,2 1/2,Non,Non
• 5 1/2 Quartier Villeray 100% rénové 5 min métro Jarry libre,$2375.00,8032 St-André H2R2R4 Montréal QC,1,5 1/2,Non,Non
ENTIÈREMENT MEUBLÉ 1er ÉTAGE RÉNOVÉ METRO JOLIETTE,$1000.00,2213 de Chambly Homa QC H1W 3J3,1,4 1/2,Oui,Non
Magnifique Grand 4 1/2 Cote-Vertu,$1400.00,350 Blv De la Cote-Vertu St-Laurent QC H4N 3M7,1,4 1/2,Non,Non
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L2P7,1,2 1/2,Non,Unknown
Rosemont-Viau Studio - Assomption metro gym-sauna-jacuzzi-pool,$888.00,5199 Sherbrooke East Suite 3361 Montreal QC H1T 3X2,1,1 1/2,Non,Unknown
CUISINE RÉNOVÉE BALCON NDG,$950.00,2415 Madison Notre-Dame-de-Grâce QC H4B 2T5,1,4 1/2,Non,Unknown
5.5 BELLECHASSE PRÈS L hop MAISONNEUVE -R RENOVE LIBRE,$1200.00, H1T 2A8 H1T 2A8 QC,1,5 1/2,Non,Non
3 1/2 3.5 SAPHIR II Saint Laurent Piscine Gym cour arrière,$950.00,135 PLACE COTE VERTU Saint Laurent QC H4N 1G4,1,3 1/2,Non,Non
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L2P7,1,2 1/2,Non,Unknown
Apartment st henri/ Atwater market,$1600.00,137 Rue Rose-de-Lima Montréal QC H4C 2L1 Canada,1,4 1/2,Oui,Oui
4 1/2 - Occupation Immédiate - Mois gratuit - Free Month,$995.00,455 Boulevard Marcel-Laurin Saint-Laurent QC H4M 2L8 Canada,1,4 1/2,Non,Non
Beau grand condo de 4.5 avec un balcon/Brand-new large 41/2,$Surdemande,5720 Chemin Upper Lachine Montréal QC H4A 2B2 Canada,1,4 1/2,Non,Unknown
""" Decembre / Janvier"" 4 1/2 RENOVE - METRO JARRY - VILLERAY",$950.00,8270 Christophe colomb Montreal QC H2P 1X3,1,4 1/2,Non,Unknown
>>>>>>>>>✅✅$1000 BUY HOME - NO BANK NEEDED - RENT TO OWN - HOUSE,$999.00,Cérès Québec Canada,1,5 1/2,Non,Non
6 1/2 Marche Jean-Talon à sous-louer (Jan-Juillet/Aout 2019),$1600.00, Montreal h2r1y1 QC Canada,2,6 1/2,Oui,Unknown
LOUER 3 1/2 POUR 1er DÉCEMBRE 2018 Villes St-Laurent,$815.00,1615 jules-poitras St-Laurent H4N 1Z2 QC,1,3 1/2,Non,Non
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non
STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non
rosemont/cote des neiges/villeray/ahuntsic/ mtl nord/cartiervill,$525.00, h2r2e4 montreal QC Canada,1,4 1/2,Non,Non
Fully Furnished Loft In The Heart Of Plateau: 3 Month Rental,$1695.00,4517 Avenue de l'Hôtel-de-Ville Montréal QC H2T 2A8 Canada,1,2 1/2,Oui,Oui
Spacious 11/2 downtown ALL INCUDED/spacieux 11/2 au centre-ville,$865.00,1225 Rue Saint-Marc Montréal QC H3H 2E7 Canada,1,1 1/2,Non,Non
Exalto - 3 1/2 - 14th floor - 603 sqft + indoor parking,$1750.00,195 Rue Peel Montréal QC H3C 2G6 Canada,1,3 1/2,Non,Non
4 1/2 apartment for rent in NDG,$1150.00,5475 Avenue Rosedale Montréal QC H4V 2H8 Canada,1,4 1/2,Non,Non
3 1/2 apartment for rent on Fielding,$800.00,6890 Av Fielding Montréal QC H4V 1P2 Canada,1,2 1/2,Non,Non
grand 2 pièces près Bombardier,$670.00,Rue Lafrance Saint-Laurent QC H4R 1H3 Canada,1,2 1/2,Non,Non
COMPLÈTEMENT RÉNOVÉ FACE AU PARC PISCINE METRO VILLA-MARIA,$975.00,5455 de Terrebonne Côte-des-Neiges QC H4A 3R5,1,3 1/2,Non,Non
3 1/2 à louer au 2250 rue Guy Montréal,$1200.00,2250 rue Guy Centre-Ville QC H3H 2M3,1,3 1/2,Non,Unknown
1 ½ - WIFI - Plateau McGill Univ TOUT-INCLUS,$850.00,3601 rue Sainte-Famille Montréal QC H2X 2L6,1,1 1/2,Non,Oui
EN FACE DU PARC PISCINE SAUNA METRO VILLA-MARIA,$1295.00,5455 de Terrebonne Côte-des-Neiges QC H4A 3R5,1,4 1/2,Non,Non
2e ÉTAGE RÉNOVÉ STATIONNEMENT POINTES-AUX-TREMBLES,$760.00,15566 Notre-Dame Est Pointes-aux-Trembles QC H1A 1X1,1,4 1/2,Non,Non
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L2P7,1,2 1/2,Non,Unknown
COQUET STUDIO TOUT INCLUS TERRASSE GYM METRO DE L’EGLISE VE,$945.00,3960 Wellington Verdun QC H4G 1V3,1,2 1/2,Non,Oui
studio condo new neuf à louer Saint-Léonard,$860.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,1 1/2,Non,Non
Recherché :looking for a 51/2 to rent or 41/2 bottom,$Surdemande, montreal h4h2e6 QC Canada,1,5 1/2,Non,Non
3 1/2 À LOUER,$620.00,7785 Avenue Blaise-Pascal Montréal QC H1E 3B9 Canada,1,3 1/2,Non,Non
4 1/2 METRO H-BOURASSA 4 1/2rénove DECEMBRE WI-FI,$885.00,1725 HENRI BOURASSA EST H2C1J5 MONTREAL QC,1,4 1/2,Oui,Non
Libre ou 1er déc: Studio MTL-NORD + 2 électros + charges incl.,$620.00,Rue Forest Montréal-Nord QC H1H 2N3 Canada,1,1 1/2,Oui,Oui
PLATEAU Magnifique 6 1/2 au 3ième à 3 min. du Métro Laurier!,$1560.00,5233 Rue Saint-Denis Montréal QC H2J 2M1 Canada,1,6 1/2,Non,Non
Superbe condo 4 ½ sur le plateau avec GARAGE,$1500.00,5208 Henri Julien H2T 2E5 Montreal QC,1,4 1/2,Non,Unknown
Superbe 4½ rénové NDG métro Côte-Sainte-Catherine / Snowdon,$1550.00,Avenue Trans Island Montréal QC H3W 3B3 Canada,1,4 1/2,Non,Unknown
Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non
Secure YOUR Short Term Stay at Campus1 MTL | January 2019,$Surdemande,420 Rue Sherbrooke O Montréal QC H3A 1B4 Canada,1,4 1/2,Oui,Non
STUNNING 2 BEDROOM + MEZZANINE PH SUITE AVAILABLE IN Montreal,$4750.00,1009 Rue De Bleury Montreal QC H2Z 0A3,2,4 1/2,Non,Oui
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non
rosemont/cote des neiges/villeray/ahuntsic/ mtl nord/cartiervill,$525.00, h2r2e4 montreal QC Canada,1,4 1/2,Non,Non
Charmant 4 1/2 Rivière des Prairies,$680.00,René-Descartes H1E 3N2 Montréal QC,1,4 1/2,Non,Non
4 1/2 à sous-louer,$680.00,Montreal QC Canada,1,4 1/2,Oui,Oui
PLATEAU!,$495.00, Montreal H2t1s1 QC Canada,1,1 1/2,Oui,Non
Ahuntsic 8940B Chateaubriand joli 2 1/2 ouvert style loft,$625.00,8940 Avenue De Chateaubriand Montréal QC H2M 1X7 Canada,1,2 1/2,Non,Unknown
3 et demi meublé tout inclus 390$ par semaine,$390.00,5752 Avenue Azilda Anjou QC H1K 2Z7 Canada,1,3 1/2,Oui,Non
Condo 4 1/2 très moderne stationnement intérieur semi-meublé,$Surdemande,4885 Boul Henri-Bourassa O Saint-Laurent QC H4L 0A5 Canada,1,4 1/2,Oui,Non
Montréal beau 4 1/2 métro H.Beaugrand,$775.00, montréal h1l2k6 QC Canada,1,4 1/2,Non,Unknown
CONDO 5 1\2 NEUF + GRAND BALCON\TERRASSE D'ENVIRON 240 PI.CA.,$1090.00,9099 Rue Rousseau Montréal QC H1K 2C7 Canada,1,5 1/2,Non,Unknown
Apartment/Appartement METRO CDN/UdeM/HEC - Lots included,$825.00,5674 Avenue Gatineau Montréal QC H3T 1X7 Canada,1,3 1/2,Non,Unknown
Superbe Appartement 2 étages MEUBLÉ +ÉQUIPÉ JANVIER 2019-JUILLET,$1300.00,1609 Rue Dufresne Montréal QC H2K 3J6 Canada,1,4 1/2,Oui,Non
Chemin Bates et Darlington (5 1/2),$1700.00,2880 Chemin Bates Montréal QC H3S 1B1 Canada,2,5 1/2,Non,Non
Logement 3 1/2 a louer à Saint-Léonard,$650.00,St. Leonard QC H1P 2K7 Canada,1,2 1/2,Non,Non
cherche appartement 3 et ou 4 et demi,$Surdemande,9040 Boul Langelier Saint-Léonard QC H1P 3E6 Canada,1,4 1/2,Non,Non
Rent weekly downtown,$300.00,montreal Canada,1,1 1/2,Oui,Unknown
WANTED: Studio/3 5 apartment Downtown!,$700.00, Montréal H3B 1A6 QC Canada,1,2 1/2,Non,Unknown
51/2 Plateau MUST SEE!,$1500.00, Montreal H2H2E6 QC Canada,1,5 1/2,Non,Unknown
5 1/2 for rent,$900.00,8629 Avenue Bloomfield Montréal QC H3N 2J4 Canada,1,5 1/2,Non,Non
1199 Bishop Street unit 604 Downtown Montreal Apartment for Rent,$2000.00,1199 Rue Bishop Montréal QC H3G 2A9 Canada,1,1 1/2,Oui,Unknown
Recherché :Recherche un logement de 11 février,$550.00,Rue Sauvé E Montréal QC H3L 2G3 Canada,1,3 1/2,Non,Non
Grand 4 1\2 meublé près du métro cadillac propre et tout inclus,$900.00,6205 Rue de Jumonville Montréal QC H1M 1R7 Canada,1,4 1/2,Oui,Non
Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non
Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non
Condo à louer 2 chambres/ 2 bedrooms for rent,$1600.00,1240 Rue Montcalm Montréal QC H2L 3G7 Canada,1,4 1/2,Oui,Non
Old Port-Montreal-New condo for rent-3.5-metro Square Victoria,$1450.00,650 rue Wellington Montreal QC H3C 1T3,1,2 1/2,Non,Oui
Near maisonneuve park 4 1/2 Includ heating hot water,$750.00,6050 27e Avenue Montréal QC H1T 3J6 Canada,1,4 1/2,Non,Non
Amazing 5 1/2 upper duplex near Bois Franc St-Laurent,$1025.00,3087 Rue Saint Charles Saint-Laurent QC H4R 1B5 Canada,1,5 1/2,Non,Non
4 ½ bien situé/ well located Montréal/ Villeray,$825.00,7680 Rue de la Roche Montréal QC H2R 2T5 Canada,1,4 1/2,Non,Oui
Massive 1+1Bedroom 2Bathroom apartment at 445 Viger Ouest Unity,$2300.00,445 Viger Ouest H2Z 1G6 montreal QC,1,4 1/2,Non,Oui
Recherché :condo/apartment/basement required,$Surdemande, lasalle h8n2x2 QC Canada,1,2 1/2,Oui,Unknown
Appartement 4 1/2 Métro Préfontaine - Janvier,$890.00,2455 Rue Dézéry Montréal QC H1W 2S4 Canada,1,4 1/2,Non,Non
Appartement 5/2 à louer,$1050.00,709 Rue Germaine Guèvremont Montréal QC H4N 3L1 Canada,1,5 1/2,Non,Oui
***Grand Appartement 4 1/2 à louer: 600$/mois***,$600.00,250 Rue Saint-Jacques Lachine QC H8R 1E2 Canada,1,4 1/2,Non,Non
Logement à loué,$580.00,8404 Rue Ontario E Montréal QC H1L 3E6 Canada,1,3 1/2,Non,Unknown
Logement à louer- Décembre gratuit,$675.00,Rue Saint-Louis Salaberry-de-Valleyfield QC J6T Canada,1,4 1/2,Non,Oui
Near Concordia St-Catherine Shops Cafes 1+1 BR for Rent,$1650.00,1235 Rue Bishop Montréal QC H3G 2E2 Canada,1,3 1/2,Oui,Non
Super Hospital Atwater Market Lachine Canal New Spacious 2 BR,$1850.00,5068 Chemin de la Côte-Saint-Paul Montréal QC H4C 1W6 Canada,1,4 1/2,Non,Non
Condo luxueux à Bois-Franc de 2 c.a.c. unité de coin cours privé,$1745.00, Montreal H4R0J4 QC Canada,1,4 1/2,Oui,Unknown
Discover New - Modern Exceptional Suites in Downtown Montreal,$2125.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,4 1/2,Non,Unknown
Discover New - Modern Exceptional Suites in Downtown Montreal,$1610.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,2 1/2,Non,Unknown
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary B,$1450.00,3355 chemin Queen Mary Montreal QC H3V 1A5,2,2 1/2,Non,Unknown
Discover New - Modern Exceptional Suites in Downtown Montreal,$1410.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,1 1/2,Non,Unknown
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary 2BR,$1475.00,3355 chemin Queen Mary Montreal QC H3V 1A5,2,4 1/2,Non,Non
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary 1BR,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,2 1/2,Non,Non
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary Bache,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,1 1/2,Non,Non
Wellington 3br Completely Renovated,$1600.00,3914 Rue Wellington Verdun QC H4G 1V3 Canada,1,5 1/2,Oui,Unknown
Gym/Pool/Doorman - renovated 2 bed 2 bath with washer/dryer,$1972.00,4555 Bonavista Montreal QC H3W 2C7,2,4 1/2,Non,Unknown
Huge Luxury Loft Style Apartment,$1375.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,1 1/2,Non,Oui
Griffintown-New apartments for rent-Lachine Canal Atwater market,$2100.00,1705 rue William Montreal QC H3J 1R3,1,4 1/2,Non,Oui
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary Bache,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,1 1/2,Non,Non
Location logement 6 1/2 Snowdon Côte neiges Appt for rent CDN,$1630.00,H3W 2W6 Canada,1,6 1/2,Non,Non
Monkland Village - 1 Month FREE - New Spacious Suites,$1825.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,4 1/2,Non,Unknown
Spacious suites and an unbeatable Montreal location,$1500.00,1445 rue Stanley Montreal QC H3A 3T1,1,2 1/2,Non,Non
Monkland Village - 1 Month FREE - New Spacious Suites,$1425.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,2 1/2,Non,Unknown
Monkland Village - 1 Month FREE - New Spacious Suites,$975.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,1 1/2,Non,Unknown
Spacious suites and an unbeatable Montreal location,$2250.00,1445 rue Stanley Montreal QC H3A 3T1,2,4 1/2,Non,Non
Sous-location Plateau Mont-Royal mi-janv. à avril inclusivement,$1400.00,3755 Rue de Bullion #23 Montréal QC H2W 2C9 Canada,1,4 1/2,Oui,Non
Cessation de bail 4 et demi!,$600.00, montreal h2e2g8 QC Canada,1,4 1/2,Non,Non
sous location de 4 et 1/2,$780.00,8460 Rue du Pré Laurin Saint-Léonard QC H1R 2P7 Canada,1,4 1/2,Non,Unknown
5 1/2 rénove sur Ontario coin orleans,$1450.00,3929 Rue Ontario E Montréal QC H1W 1S8 Canada,1,5 1/2,Non,Unknown
4 1/2 rénové + internet + thermopompe + terrasse sur le toit,$1250.00,6374 Rue Papineau Montréal QC H2G 2W9 Canada,1,4 1/2,Non,Unknown
3 1/2 Ahuntsic Est,$560.00,Rue Parthenais Montréal QC H2B 2M1 Canada,1,3 1/2,Non,Non
Upper duplex St Michel 5.5,$1000.00,8445 7e Avenue Montréal QC H1Z 2V2 Canada,1,5 1/2,Non,Non
Condo 4 1/2 à louer tout inclus - fully furnished 4 1/2 to rent,$3500.00,1248 Avenue de l'Hôtel-de-Ville Montréal QC H2X 3A9 Canada,1,4 1/2,Oui,Non
31/2 complètement rénové en 2015 1e étage Montreal,$640.00,8051 Avenue des Érables Montréal QC H2E 2S2 Canada,1,3 1/2,Non,Non
Cherchon 2 1/2,$600.00,Avenue Jeanne d'Arc Montréal QC H1W 3T2 Canada,1,2 1/2,Oui,Non
3 1/2 $650 Papineau et Masson,$645.00,5350 Rue Papineau Montréal QC H2H 1W2 Canada,1,3 1/2,Non,Oui
Mcgill Ghetto Furnished/All Included Studio Available!,$1400.00,429 Rue Prince Arthur O Montréal QC H2X 1T3 Canada,1,2 1/2,Oui,Unknown
Charmant appart meublé-tout équipé situé au coeur du Plateau,$1575.00,4312 Rivard H2J 2M8 Le Plateau Mont-Royal QC,1,3 1/2,Oui,Non
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown
DANS MILE-EX SUPERBE LOFT 6397 ST-LAURENT (BEAUBIEN),$1550.00,Place Gennevilliers Laliberté Montréal QC H1V Canada,1,4 1/2,Oui,Unknown
1 BEDROOM OR STUDIO CLOSE TO HOSPITALS 514-700-3501,$850.00,3501 Cote Ste-Catherine Montreal QC H3T 1Z8,1,2 1/2,Non,Non
2 CHAMBRES – CHAUFFÉ & EAU CHAUDE INCLUS – 514-612-7910,$950.00,7920 Cote St-Luc Cote St-Luc QC H4W 1R3,2,4 1/2,Non,Non
BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC À PARTIR DU SEPTEMBRE,$845.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,3 1/2,Non,Non
à louer,$Surdemande,8714 Boulevard Provencher Saint-Léonard QC H1R 2Z5 Canada,1,3 1/2,Non,Non
Beau 5½ - Ahuntsic Ouest,$1255.00,10937 Tanguay H3L 3H3 Montréal/Ahuntsic QC,1,5 1/2,Non,Oui
3 1/2 Metro Honoré-Beaugrand - Pointe aux Trembles,$690.00,1650 Boulevard Saint-Jean-Baptiste Pointe-aux-Trembles QC H1B 5N8 Canada,1,3 1/2,Non,Non
